Wavelength,SAPONITE,SMECTITE,NONTRONITE,SERPENTINE,MONTMORILLONITE,KAOLINITE,GYPSUM,JAROSITE,KIESERITE,SZOMOLNOKITE,CALCITE,MAGNESITE,PYROXENE,PLAGIOCLASE,QUARTZ,FAYALITE,FORSTERITE,OLIVINE,HEMATITE,GOETHITE
0.6425,0.733712,0.437364,0.356973,0.04251,0.583117,0.853947,0.947206,0.461441,0.831849,0.60582,0.867684,0.854033,0.719093,0.300578,0.864555,0.253051,0.670111,0.733264,0.05311,0.158092
0.645,0.735559,0.438954,0.357303,0.042397,0.588433,0.854411,0.947384,0.462263,0.832784,0.60733,0.86751,0.854468,0.718786,0.301156,0.864339,0.253953,0.670163,0.733197,0.05308,0.15811
0.6475,0.73648,0.440442,0.358135,0.042284,0.592003,0.855606,0.947645,0.462599,0.833461,0.607805,0.868559,0.853565,0.719097,0.301826,0.864331,0.254921,0.670771,0.733601,0.05304,0.158369
0.65,0.737401,0.44193,0.358967,0.042172,0.595572,0.856801,0.947907,0.462934,0.834138,0.60828,0.869607,0.852662,0.719409,0.302496,0.864322,0.255889,0.671379,0.734005,0.053,0.158628
0.6525,0.738712,0.443995,0.360309,0.041971,0.600042,0.857239,0.947694,0.464857,0.834791,0.6099,0.869406,0.853057,0.720479,0.303225,0.864698,0.256469,0.671284,0.734144,0.05289,0.158808
0.655,0.740023,0.446061,0.361651,0.04177,0.604511,0.857678,0.94748,0.466781,0.835444,0.61152,0.869204,0.853452,0.721549,0.303953,0.865074,0.257049,0.671189,0.734284,0.05278,0.158987
0.6575,0.741216,0.448319,0.363237,0.041618,0.608301,0.858463,0.948123,0.468088,0.83681,0.612295,0.870301,0.852733,0.721516,0.304421,0.86459,0.258059,0.671866,0.735183,0.05274,0.159525
0.66,0.742408,0.450577,0.364822,0.041467,0.612091,0.859247,0.948765,0.469394,0.838175,0.61307,0.871399,0.852015,0.721484,0.304889,0.864107,0.259069,0.672543,0.736083,0.0527,0.160062
0.6625,0.744495,0.452995,0.36779,0.041432,0.616203,0.85993,0.948145,0.471906,0.83805,0.61356,0.870373,0.851894,0.72197,0.305727,0.864502,0.259553,0.672611,0.735681,0.052675,0.160513
0.665,0.746582,0.455413,0.370758,0.041398,0.620315,0.860613,0.947525,0.474419,0.837926,0.61405,0.869347,0.851772,0.722456,0.306566,0.864897,0.260037,0.672679,0.735278,0.05265,0.160963
0.6675,0.747672,0.45799,0.373864,0.041337,0.623232,0.860983,0.94761,0.4767,0.838934,0.614545,0.869897,0.85109,0.723084,0.30724,0.864871,0.26051,0.672774,0.735279,0.05274,0.161696
0.67,0.748763,0.460566,0.376969,0.041277,0.626148,0.861353,0.947695,0.478982,0.839942,0.61504,0.870448,0.850408,0.723713,0.307915,0.864845,0.260983,0.67287,0.73528,0.05283,0.162428
0.6725,0.750059,0.463437,0.380633,0.041191,0.630135,0.862104,0.946964,0.482305,0.840152,0.615505,0.869888,0.850919,0.723931,0.308324,0.865216,0.261361,0.67265,0.735294,0.052785,0.163263
0.675,0.751355,0.466309,0.384296,0.041106,0.634122,0.862855,0.946233,0.485628,0.840362,0.61597,0.869328,0.851429,0.724149,0.308734,0.865588,0.261739,0.67243,0.735309,0.05274,0.164098
0.6775,0.752878,0.469626,0.388884,0.041106,0.637948,0.863367,0.946854,0.488916,0.840839,0.61656,0.870542,0.850966,0.725281,0.309415,0.865102,0.262011,0.672219,0.734586,0.052695,0.165063
0.68,0.754401,0.472943,0.393473,0.041106,0.641774,0.86388,0.947475,0.492203,0.841316,0.61715,0.871756,0.850503,0.726413,0.310095,0.864615,0.262284,0.672007,0.733864,0.05265,0.166027
0.6825,0.756091,0.476403,0.39827,0.041067,0.64513,0.864802,0.947614,0.496055,0.842353,0.616845,0.871238,0.850597,0.727096,0.31051,0.864545,0.262449,0.671727,0.733905,0.05282,0.16715
0.685,0.75778,0.479863,0.403066,0.041029,0.648485,0.865723,0.947753,0.499908,0.843391,0.61654,0.870721,0.850691,0.72778,0.310924,0.864475,0.262614,0.671447,0.733947,0.05299,0.168273
0.6875,0.758594,0.483539,0.408323,0.041023,0.651718,0.865777,0.94796,0.503495,0.842279,0.61756,0.871428,0.85028,0.72834,0.311743,0.864516,0.263159,0.671098,0.733167,0.052995,0.169441
0.69,0.759408,0.487216,0.41358,0.041016,0.654951,0.865832,0.948168,0.507081,0.841167,0.61858,0.872135,0.849869,0.7289,0.312563,0.864556,0.263704,0.67075,0.732387,0.053,0.170608
0.6925,0.761477,0.491285,0.418778,0.040934,0.658783,0.866408,0.948341,0.51185,0.842271,0.617745,0.872025,0.85017,0.728613,0.312967,0.864833,0.263683,0.67011,0.731504,0.053005,0.17218
0.695,0.763545,0.495354,0.423977,0.040852,0.662615,0.866985,0.948515,0.516618,0.843376,0.61691,0.871914,0.850471,0.728327,0.313372,0.865109,0.263663,0.66947,0.73062,0.05301,0.173752
0.6975,0.7637,0.498861,0.429264,0.04078,0.66529,0.867397,0.947895,0.52055,0.843869,0.617445,0.872439,0.85003,0.728598,0.313792,0.864747,0.263645,0.668117,0.730004,0.0531,0.175217
0.7,0.763855,0.502367,0.434552,0.040708,0.667966,0.867809,0.947274,0.524481,0.844363,0.61798,0.872963,0.849589,0.728868,0.314211,0.864385,0.263628,0.666764,0.729388,0.05319,0.176682
0.7025,0.765831,0.506482,0.439828,0.040619,0.670955,0.868007,0.948254,0.529091,0.844535,0.617215,0.873641,0.849994,0.729779,0.314757,0.864972,0.26415,0.666274,0.728189,0.05321,0.178207
0.705,0.767808,0.510597,0.445103,0.040531,0.673944,0.868205,0.949233,0.533702,0.844708,0.61645,0.874318,0.850399,0.730689,0.315303,0.865559,0.264672,0.665784,0.726989,0.05323,0.179731
0.7075,0.768129,0.514401,0.449792,0.040545,0.676764,0.869206,0.948014,0.537875,0.844477,0.616185,0.874685,0.849629,0.73087,0.315708,0.864985,0.265459,0.664546,0.725782,0.05335,0.18152
0.71,0.768449,0.518205,0.454481,0.040559,0.679585,0.870207,0.946795,0.542048,0.844246,0.61592,0.875052,0.848859,0.731051,0.316112,0.864412,0.266245,0.663308,0.724575,0.05347,0.183308
0.7125,0.769837,0.521843,0.459754,0.040564,0.682485,0.870652,0.948305,0.546677,0.846169,0.61512,0.87462,0.848732,0.730857,0.316543,0.86413,0.265993,0.662816,0.723944,0.05358,0.185187
0.715,0.771226,0.525482,0.465027,0.040569,0.685386,0.871098,0.949815,0.551307,0.848093,0.61432,0.874188,0.848604,0.730662,0.316973,0.863849,0.26574,0.662324,0.723313,0.05369,0.187065
0.7175,0.772421,0.529381,0.469716,0.040748,0.687976,0.871548,0.948297,0.55541,0.848587,0.613965,0.874858,0.848047,0.730628,0.31765,0.863594,0.26574,0.661101,0.722136,0.053695,0.188895
0.72,0.773617,0.53328,0.474405,0.040928,0.690566,0.871998,0.946779,0.559514,0.849082,0.61361,0.875528,0.847489,0.730594,0.318328,0.863339,0.26574,0.659877,0.72096,0.0537,0.190725
0.7225,0.774567,0.536646,0.478543,0.040946,0.691495,0.872724,0.948783,0.562688,0.848696,0.61255,0.876562,0.847829,0.730097,0.318882,0.863073,0.26558,0.658935,0.72024,0.053685,0.192511
0.725,0.775517,0.540013,0.48268,0.040963,0.692423,0.87345,0.950786,0.565862,0.84831,0.61149,0.877596,0.848168,0.7296,0.319436,0.862808,0.26542,0.657993,0.719519,0.05367,0.194298
0.7275,0.774711,0.543257,0.485953,0.04101,0.693859,0.87454,0.949299,0.56846,0.849556,0.61077,0.877336,0.847759,0.729811,0.319657,0.862171,0.265307,0.657097,0.71798,0.05367,0.196265
0.73,0.773905,0.546502,0.489226,0.041057,0.695296,0.87563,0.947811,0.571059,0.850802,0.61005,0.877076,0.847351,0.730022,0.319877,0.861534,0.265194,0.6562,0.716441,0.05367,0.198232
0.7325,0.776372,0.548993,0.49188,0.040962,0.696985,0.876284,0.948945,0.57442,0.850011,0.608205,0.877869,0.847406,0.728732,0.320209,0.861568,0.265256,0.655148,0.715938,0.05379,0.199819
0.735,0.778839,0.551484,0.494533,0.040867,0.698673,0.876937,0.950078,0.577781,0.849221,0.60636,0.878661,0.847461,0.727442,0.320541,0.861602,0.265318,0.654096,0.715436,0.05391,0.201406
0.7375,0.778865,0.554107,0.497452,0.041098,0.700144,0.876228,0.948943,0.578835,0.849423,0.60543,0.877901,0.84725,0.726366,0.320928,0.861853,0.265377,0.65177,0.714097,0.05399,0.20304
0.74,0.77889,0.556731,0.50037,0.04133,0.701615,0.875519,0.947807,0.579888,0.849625,0.6045,0.877141,0.847039,0.725289,0.321314,0.862103,0.265436,0.649444,0.712758,0.05407,0.204674
0.7425,0.778373,0.559406,0.503149,0.041273,0.702011,0.87628,0.948695,0.580978,0.84962,0.604055,0.878123,0.846887,0.723094,0.321885,0.862511,0.265031,0.648567,0.711311,0.05417,0.205931
0.745,0.777857,0.562081,0.505928,0.041217,0.702408,0.877042,0.949583,0.582068,0.849615,0.60361,0.879104,0.846736,0.720898,0.322457,0.862918,0.264626,0.64769,0.709864,0.05427,0.207188
0.7475,0.780017,0.564375,0.507895,0.041227,0.702265,0.877548,0.948689,0.58285,0.849873,0.600995,0.878754,0.846606,0.718403,0.32262,0.863232,0.264754,0.645841,0.709624,0.05455,0.208052
0.75,0.782178,0.566669,0.509863,0.041237,0.702121,0.878055,0.947795,0.583631,0.850131,0.59838,0.878404,0.846475,0.715908,0.322783,0.863547,0.264882,0.643991,0.709383,0.05483,0.208915
0.7525,0.781672,0.569018,0.511705,0.041465,0.702384,0.878055,0.947779,0.582509,0.849181,0.59609,0.878328,0.846277,0.712883,0.323145,0.863266,0.264638,0.642573,0.70637,0.054895,0.210043
0.755,0.781166,0.571366,0.513546,0.041694,0.702646,0.878055,0.947763,0.581386,0.848231,0.5938,0.878252,0.84608,0.709858,0.323507,0.862985,0.264393,0.641154,0.703358,0.05496,0.211171
0.7575,0.782609,0.574134,0.514132,0.041847,0.703642,0.878858,0.94779,0.580297,0.84616,0.59272,0.879323,0.845977,0.706089,0.324324,0.863625,0.26419,0.639224,0.702786,0.054855,0.211588
0.76,0.784052,0.576901,0.514719,0.042,0.704639,0.879662,0.947816,0.579208,0.844089,0.59164,0.880395,0.845873,0.702319,0.32514,0.864265,0.263988,0.637294,0.702214,0.05475,0.212005
0.7625,0.786638,0.578194,0.51572,0.042083,0.704177,0.879434,0.947471,0.57663,0.844666,0.590515,0.880524,0.844941,0.696967,0.325692,0.864614,0.263495,0.635336,0.70015,0.05479,0.212495
0.765,0.789225,0.579487,0.51672,0.042166,0.703715,0.879206,0.947125,0.574051,0.845243,0.58939,0.880653,0.844009,0.691614,0.326243,0.864963,0.263002,0.633378,0.698085,0.05483,0.212985
0.7675,0.789581,0.581169,0.516567,0.042131,0.70375,0.879597,0.947542,0.571361,0.844625,0.585875,0.882629,0.84422,0.687132,0.326331,0.865034,0.263143,0.632062,0.696579,0.054755,0.212874
0.77,0.789938,0.58285,0.516414,0.042095,0.703785,0.879988,0.947959,0.568671,0.844008,0.58236,0.884605,0.84443,0.682651,0.326418,0.865105,0.263284,0.630746,0.695073,0.05468,0.212763
0.7725,0.789881,0.583856,0.516139,0.042108,0.703514,0.882794,0.947331,0.565652,0.84424,0.58039,0.884185,0.843889,0.677922,0.326524,0.86478,0.262682,0.629097,0.693231,0.054885,0.212523
0.775,0.789823,0.584863,0.515864,0.04212,0.703244,0.8856,0.946704,0.562633,0.844472,0.57842,0.883765,0.843347,0.673192,0.326629,0.864456,0.26208,0.627449,0.691389,0.05509,0.212283
0.7775,0.78929,0.583712,0.515425,0.042197,0.702696,0.885268,0.947416,0.558063,0.846434,0.57608,0.885345,0.842751,0.667857,0.32706,0.865157,0.261985,0.625801,0.689764,0.054925,0.212169
0.78,0.788757,0.58256,0.514986,0.042274,0.702149,0.884936,0.948129,0.553493,0.848396,0.57374,0.886925,0.842155,0.662521,0.32749,0.865858,0.261889,0.624153,0.688139,0.05476,0.212056
0.7825,0.787635,0.582817,0.513997,0.042344,0.702208,0.885538,0.947623,0.549229,0.848628,0.57118,0.884524,0.841831,0.655984,0.327543,0.865093,0.261606,0.622552,0.686225,0.0549,0.211352
0.785,0.786513,0.583075,0.513008,0.042414,0.702266,0.886139,0.947117,0.544965,0.848859,0.56862,0.882124,0.841507,0.649448,0.327597,0.864329,0.261322,0.620951,0.684311,0.05504,0.210649
0.7875,0.787039,0.583472,0.511706,0.042548,0.701066,0.886034,0.946749,0.540312,0.84819,0.56571,0.882881,0.841163,0.643105,0.327875,0.865067,0.26025,0.618935,0.683347,0.05464,0.210011
0.79,0.787565,0.583869,0.510403,0.042682,0.699867,0.885929,0.946381,0.535658,0.847521,0.5628,0.883638,0.840819,0.636762,0.328154,0.865804,0.259178,0.616919,0.682382,0.05424,0.209373
0.7925,0.787562,0.583586,0.509416,0.042641,0.699021,0.886353,0.946266,0.531236,0.847374,0.5602,0.882659,0.840215,0.630696,0.328764,0.865865,0.259097,0.614972,0.6807,0.05436,0.20835
0.795,0.78756,0.583304,0.508428,0.0426,0.698174,0.886778,0.946152,0.526814,0.847228,0.5576,0.88168,0.839611,0.62463,0.329375,0.865927,0.259016,0.613025,0.679018,0.05448,0.207327
0.7975,0.786533,0.583601,0.506655,0.042779,0.697096,0.886961,0.948016,0.521991,0.849406,0.554335,0.8828,0.839602,0.617971,0.329702,0.865488,0.259353,0.612339,0.677014,0.054485,0.206578
0.8,0.785507,0.583899,0.504881,0.042959,0.696017,0.887145,0.94988,0.517168,0.851584,0.55107,0.883919,0.839592,0.611312,0.33003,0.865049,0.25969,0.611653,0.675009,0.05449,0.205829
0.8025,0.784402,0.583797,0.502741,0.043087,0.695189,0.887656,0.947986,0.512888,0.852431,0.54698,0.88352,0.838684,0.604337,0.330406,0.865152,0.258541,0.609571,0.673824,0.054435,0.204572
0.805,0.783296,0.583694,0.5006,0.043215,0.694361,0.888168,0.946092,0.508609,0.853277,0.54289,0.883121,0.837776,0.597363,0.330781,0.865254,0.257391,0.60749,0.672639,0.05438,0.203315
0.8075,0.782796,0.583423,0.499126,0.043299,0.693358,0.888278,0.946856,0.50321,0.852239,0.540185,0.883536,0.837231,0.590034,0.330866,0.865638,0.256722,0.606385,0.671336,0.054375,0.201986
0.81,0.782296,0.583152,0.497653,0.043383,0.692355,0.888387,0.94762,0.497812,0.851201,0.53748,0.883951,0.836685,0.582706,0.33095,0.866023,0.256053,0.605281,0.670032,0.05437,0.200658
0.8125,0.782218,0.582765,0.495345,0.043306,0.691302,0.888315,0.947596,0.494221,0.85195,0.53417,0.883891,0.835472,0.575838,0.33086,0.866302,0.255221,0.603417,0.668633,0.05442,0.19973
0.815,0.78214,0.582377,0.493036,0.043229,0.690249,0.888243,0.947572,0.49063,0.852698,0.53086,0.883831,0.834259,0.568971,0.330771,0.86658,0.254388,0.601553,0.667233,0.05447,0.198803
0.8175,0.780663,0.582238,0.490315,0.043269,0.689689,0.887967,0.947833,0.486112,0.852921,0.52719,0.883967,0.833727,0.561506,0.330916,0.866695,0.253646,0.60048,0.665856,0.054355,0.197672
0.82,0.779186,0.582099,0.487594,0.043309,0.689129,0.88769,0.948094,0.481593,0.853144,0.52352,0.884102,0.833195,0.554042,0.331062,0.866809,0.252904,0.599408,0.66448,0.05424,0.196541
0.8225,0.778558,0.581686,0.485125,0.043467,0.687103,0.88804,0.948345,0.477198,0.853464,0.52056,0.884377,0.831875,0.547392,0.331102,0.866526,0.252447,0.598045,0.6636,0.05432,0.195421
0.825,0.777929,0.581273,0.482656,0.043626,0.685077,0.88839,0.948596,0.472802,0.853784,0.5176,0.884651,0.830555,0.540743,0.331142,0.866242,0.251989,0.596681,0.66272,0.0544,0.194301
0.8275,0.776553,0.580666,0.480306,0.043707,0.68497,0.888225,0.947623,0.469214,0.853792,0.51356,0.884107,0.829575,0.533727,0.331271,0.866549,0.251149,0.595335,0.661888,0.05431,0.193003
0.83,0.775177,0.580059,0.477956,0.043789,0.684864,0.88806,0.946649,0.465626,0.8538,0.50952,0.883564,0.828594,0.52671,0.3314,0.866856,0.250309,0.59399,0.661055,0.05422,0.191705
0.8325,0.774682,0.579008,0.4753,0.043812,0.684087,0.888243,0.947769,0.461865,0.853594,0.506925,0.884776,0.827616,0.52018,0.331291,0.866917,0.249428,0.593297,0.659739,0.054085,0.190613
0.835,0.774186,0.577958,0.472644,0.043835,0.68331,0.888426,0.948889,0.458104,0.853388,0.50433,0.885988,0.826638,0.513651,0.331182,0.866979,0.248547,0.592604,0.658424,0.05395,0.189521
0.8375,0.774357,0.577415,0.46977,0.044087,0.682848,0.888477,0.948516,0.455233,0.853095,0.501195,0.88473,0.825523,0.507204,0.331376,0.867558,0.247944,0.591786,0.657544,0.053955,0.188481
0.84,0.774528,0.576873,0.466896,0.044338,0.682386,0.888528,0.948143,0.452362,0.852801,0.49806,0.883471,0.824408,0.500757,0.33157,0.868137,0.247341,0.590968,0.656664,0.05396,0.187441
0.8425,0.773608,0.576052,0.464302,0.044146,0.681136,0.889097,0.948448,0.4482,0.852666,0.49521,0.884115,0.822971,0.494775,0.331232,0.867857,0.24647,0.589372,0.655897,0.053845,0.186397
0.845,0.772687,0.575231,0.461707,0.043954,0.679887,0.889666,0.948754,0.444037,0.852531,0.49236,0.884758,0.821533,0.488792,0.330894,0.867576,0.245599,0.587776,0.655131,0.05373,0.185353
0.8475,0.772349,0.574379,0.459578,0.043823,0.679498,0.889243,0.947888,0.441221,0.852867,0.489385,0.884248,0.820242,0.483117,0.331042,0.867546,0.244554,0.587,0.653548,0.05379,0.184538
0.85,0.772012,0.573527,0.457448,0.043693,0.67911,0.888819,0.947022,0.438406,0.853203,0.48641,0.883739,0.81895,0.477441,0.331189,0.867517,0.24351,0.586223,0.651964,0.05385,0.183722
0.8525,0.772449,0.573038,0.455257,0.043741,0.678106,0.888821,0.944838,0.435321,0.85382,0.48324,0.884397,0.818036,0.473136,0.331002,0.867558,0.241814,0.58625,0.651528,0.054305,0.183327
0.855,0.772885,0.572549,0.453066,0.04379,0.677102,0.888822,0.942654,0.432236,0.854437,0.48007,0.885055,0.817122,0.46883,0.330815,0.867599,0.240118,0.586277,0.651091,0.05476,0.182931
0.8575,0.772835,0.571705,0.450208,0.043901,0.676561,0.888694,0.943462,0.431105,0.854266,0.4771,0.884538,0.81538,0.463749,0.331084,0.868216,0.239064,0.584971,0.650397,0.054585,0.181798
0.86,0.772785,0.570861,0.447351,0.044011,0.676019,0.888566,0.944269,0.429974,0.854094,0.47413,0.884021,0.813639,0.458667,0.331354,0.868832,0.23801,0.583665,0.649703,0.05441,0.180664
0.8625,0.771824,0.569972,0.445213,0.043646,0.675074,0.888956,0.943995,0.427239,0.855443,0.47146,0.883852,0.811592,0.453197,0.331383,0.868925,0.237159,0.582985,0.649927,0.054225,0.180124
0.865,0.770863,0.569083,0.443075,0.043281,0.674128,0.889345,0.943721,0.424505,0.856792,0.46879,0.883684,0.809546,0.447726,0.331413,0.869018,0.236307,0.582305,0.650151,0.05404,0.179584
0.8675,0.770577,0.56828,0.440821,0.043529,0.674363,0.888291,0.943824,0.421822,0.855587,0.4662,0.884459,0.80841,0.443335,0.33156,0.86886,0.235632,0.580665,0.649129,0.054155,0.178925
0.87,0.770292,0.567477,0.438568,0.043777,0.674599,0.887238,0.943926,0.419138,0.854383,0.46361,0.885235,0.807274,0.438943,0.331707,0.868701,0.234957,0.579025,0.648107,0.05427,0.178265
0.8725,0.768696,0.567326,0.436931,0.043976,0.673663,0.886959,0.943406,0.41826,0.855303,0.46115,0.885283,0.805197,0.435506,0.331388,0.86972,0.233686,0.579389,0.646901,0.054005,0.177492
0.875,0.7671,0.567175,0.435294,0.044174,0.672728,0.88668,0.942886,0.417381,0.856223,0.45869,0.885331,0.80312,0.43207,0.331069,0.870738,0.232415,0.579754,0.645696,0.05374,0.176719
0.8775,0.767303,0.566395,0.433389,0.044067,0.672013,0.887423,0.943653,0.414984,0.856502,0.456705,0.884597,0.801456,0.428324,0.331231,0.870473,0.231459,0.578894,0.645185,0.053785,0.17661
0.88,0.767507,0.565615,0.431483,0.04396,0.671297,0.888166,0.944421,0.412586,0.856781,0.45472,0.883863,0.799792,0.424577,0.331393,0.870207,0.230502,0.578034,0.644674,0.05383,0.176501
0.8825,0.767062,0.564641,0.429473,0.044089,0.671151,0.8884,0.945168,0.410944,0.856568,0.451945,0.884292,0.798537,0.421596,0.331095,0.869923,0.229524,0.577105,0.643784,0.053935,0.176199
0.885,0.766617,0.563667,0.427462,0.044217,0.671004,0.888634,0.945916,0.409301,0.856354,0.44917,0.884721,0.797283,0.418616,0.330796,0.869638,0.228547,0.576177,0.642895,0.05404,0.175898
0.8875,0.766356,0.562698,0.425986,0.044058,0.67077,0.888074,0.946014,0.409231,0.855698,0.447735,0.884581,0.796136,0.415617,0.330653,0.869739,0.227986,0.574912,0.641563,0.053715,0.175379
0.89,0.766094,0.56173,0.424509,0.043899,0.670536,0.887513,0.946112,0.40916,0.855043,0.4463,0.884441,0.794989,0.412617,0.330509,0.86984,0.227425,0.573648,0.640231,0.05339,0.17486
0.8925,0.766217,0.561763,0.423111,0.044342,0.670139,0.887481,0.945706,0.410099,0.855474,0.444145,0.88466,0.792549,0.410677,0.330348,0.870605,0.226128,0.57196,0.639148,0.05355,0.174846
0.895,0.766339,0.561796,0.421713,0.044785,0.669742,0.88745,0.9453,0.411038,0.855906,0.44199,0.884879,0.790109,0.408737,0.330188,0.871371,0.224831,0.570272,0.638065,0.05371,0.174832
0.8975,0.7654,0.560921,0.420345,0.044611,0.669701,0.887936,0.944926,0.408486,0.855443,0.440345,0.884874,0.788448,0.407169,0.330115,0.87121,0.224066,0.568761,0.637473,0.05386,0.174979
0.899999,0.764461,0.560047,0.418979,0.044438,0.669661,0.888421,0.944552,0.405935,0.854981,0.438701,0.88487,0.786789,0.405602,0.330042,0.871049,0.223301,0.567251,0.63688,0.05401,0.175126
0.902499,0.764614,0.560085,0.418391,0.044459,0.669068,0.888462,0.94434,0.405393,0.855252,0.436866,0.884151,0.785111,0.404421,0.3301,0.871375,0.222328,0.5665,0.63569,0.05416,0.174885
0.904999,0.764768,0.560123,0.417803,0.044481,0.668475,0.888504,0.944127,0.404851,0.855523,0.435031,0.883432,0.783433,0.40324,0.330159,0.871702,0.221355,0.56575,0.634501,0.05431,0.174643
0.907499,0.764558,0.560264,0.416647,0.044543,0.669135,0.887935,0.943904,0.404189,0.855622,0.433741,0.883764,0.781656,0.403147,0.329926,0.871451,0.220853,0.564216,0.633105,0.054345,0.174778
0.909999,0.764347,0.560406,0.415491,0.044605,0.669795,0.887365,0.943681,0.403526,0.855722,0.432451,0.884097,0.77988,0.403053,0.329692,0.871199,0.22035,0.562682,0.631709,0.05438,0.174914
0.912499,0.764301,0.559897,0.414512,0.044641,0.669329,0.887512,0.943231,0.403985,0.855868,0.43135,0.883959,0.778295,0.403353,0.329673,0.871704,0.219639,0.561495,0.63082,0.05449,0.174876
0.914999,0.764254,0.559387,0.413533,0.044678,0.668863,0.887659,0.942781,0.404445,0.856014,0.43025,0.883821,0.776711,0.403653,0.329655,0.87221,0.218927,0.560309,0.629931,0.0546,0.174838
0.917499,0.763835,0.559407,0.412513,0.04464,0.669244,0.887639,0.943422,0.404171,0.8561,0.429685,0.883547,0.774938,0.404278,0.329766,0.871805,0.217969,0.558353,0.628128,0.054635,0.175225
0.919999,0.763415,0.559426,0.411493,0.044601,0.669625,0.887618,0.944063,0.403897,0.856186,0.42912,0.883272,0.773166,0.404903,0.329877,0.871399,0.21701,0.556397,0.626325,0.05467,0.175613
0.922499,0.763448,0.559548,0.411394,0.044524,0.669803,0.887755,0.943201,0.404632,0.856042,0.427761,0.884646,0.771321,0.405794,0.329699,0.871452,0.216163,0.555006,0.624439,0.054535,0.175858
0.924999,0.763481,0.55967,0.411294,0.044446,0.669981,0.887893,0.942339,0.405368,0.855897,0.426401,0.886021,0.769476,0.406685,0.329521,0.871506,0.215315,0.553615,0.622553,0.0544,0.176104
0.927499,0.761782,0.559728,0.410471,0.044377,0.669792,0.886963,0.942017,0.406007,0.856236,0.426375,0.88518,0.767465,0.408426,0.329019,0.871597,0.214667,0.551467,0.621267,0.054385,0.176501
0.929999,0.760082,0.559787,0.409647,0.044308,0.669602,0.886033,0.941695,0.406646,0.856576,0.42635,0.884338,0.765454,0.410167,0.328517,0.871689,0.214018,0.549319,0.619983,0.05437,0.176899
0.932499,0.761187,0.560029,0.409667,0.044205,0.66986,0.886967,0.942102,0.406651,0.856399,0.425885,0.884768,0.764051,0.412628,0.328646,0.871973,0.213495,0.54712,0.618222,0.054495,0.177124
0.934999,0.762294,0.560271,0.409687,0.044101,0.670118,0.887902,0.94251,0.406656,0.856221,0.42542,0.885198,0.762649,0.415089,0.328775,0.872258,0.212972,0.544921,0.616461,0.05462,0.177349
0.937499,0.762007,0.560482,0.409768,0.043859,0.671596,0.887129,0.943235,0.408685,0.855862,0.425365,0.884828,0.761112,0.418146,0.328391,0.872235,0.212345,0.543023,0.61418,0.054455,0.178267
0.939999,0.761719,0.560693,0.409849,0.043616,0.673075,0.886356,0.94396,0.410714,0.855503,0.42531,0.884457,0.759575,0.421203,0.328006,0.872212,0.211717,0.541126,0.611899,0.05429,0.179185
0.942499,0.759638,0.56101,0.409644,0.04357,0.672815,0.885942,0.942719,0.411076,0.854606,0.42496,0.88475,0.757841,0.424716,0.327666,0.87237,0.211245,0.538723,0.610154,0.05444,0.179452
0.944999,0.757557,0.561328,0.409438,0.043524,0.672553,0.885528,0.941477,0.411437,0.853709,0.42461,0.885043,0.756108,0.42823,0.327325,0.872529,0.210773,0.53632,0.608409,0.05459,0.17972
0.947499,0.752137,0.561956,0.409585,0.043467,0.672384,0.883768,0.940914,0.412624,0.852836,0.425175,0.884875,0.754456,0.432136,0.326662,0.872742,0.209992,0.534164,0.605968,0.054405,0.18039
0.949999,0.746715,0.562584,0.409733,0.043409,0.672214,0.882008,0.940351,0.413812,0.851963,0.42574,0.884706,0.752804,0.436042,0.325998,0.872956,0.20921,0.532008,0.603528,0.05422,0.181061
0.952499,0.752631,0.562821,0.410007,0.043385,0.6724,0.88123,0.940761,0.414359,0.851125,0.42646,0.884658,0.751308,0.440612,0.325863,0.87273,0.208469,0.529753,0.601705,0.054315,0.181503
0.954999,0.758552,0.563059,0.410281,0.043361,0.672587,0.880452,0.941171,0.414906,0.850286,0.42718,0.88461,0.749813,0.445182,0.325727,0.872504,0.207728,0.527498,0.599883,0.05441,0.181945
0.957499,0.757533,0.563518,0.410304,0.043464,0.673445,0.881242,0.938919,0.416437,0.849787,0.427305,0.884582,0.74855,0.449953,0.325246,0.872815,0.207316,0.524999,0.597403,0.0543,0.182836
0.959999,0.756511,0.563978,0.410328,0.043567,0.674303,0.882032,0.936666,0.417968,0.849288,0.42743,0.884553,0.747287,0.454723,0.324765,0.873126,0.206904,0.5225,0.594923,0.05419,0.183728
0.962499,0.757205,0.56466,0.411566,0.043543,0.674851,0.880323,0.936951,0.419178,0.848135,0.427975,0.885099,0.745891,0.460577,0.324547,0.873412,0.206381,0.519926,0.593172,0.054195,0.184374
